#Apply the patch from openhevc_remove_fill_ref_sample_in_xmem2.patch
func_name,is_array,offset,varname,dir,width,depth,remark
hls_coding_quadtree_hls,0,432,diff_cu_chroma_qp_offset_depth,in,8,1,parent_func
hls_coding_quadtree_hls,0,1280,dc_tab_ct_depth_p,in,32,1,xmem_dcache_pointer parent_func
#hls_coding_quadtree_hls_dup1,0,0,tid,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup1,0,0,x0,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup1,0,0,y0,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup1,0,0,log2_cb_size,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup1,0,0,cb_depth,in,32,1,apcall_arg
hls_coding_quadtree_hls_dup1,0,300,x1_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,300,x1_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,304,y1_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,304,y1_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,312,log2_cb_size_minus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,312,log2_cb_size_minus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,316,cb_depth_plus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,316,cb_depth_plus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,408,width,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,332,height,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,292,split_cu_flag_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,292,split_cu_flag_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,296,more_data_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,296,more_data_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,1324,rv_hls_coding_unit,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,1236,rv_callback_flag,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,360,log2_ctb_size,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,540,qPy_pred,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,536,qp_y,in,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,40,qp_block_mask_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,40,qp_block_mask_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,308,cb_size_split_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,308,cb_size_split_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,368,log2_min_cb_size,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,392,min_cb_width,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,476,tu_is_cu_qp_delta_coded,out,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,468,tu_cu_qp_delta,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,472,tu_is_cu_chroma_qp_offset_coded,out,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,464,depth,out,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,608,ctb_left_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,604,ctb_up_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_coding_quadtree_hls_dup1,0,448,cu_chroma_qp_offset_enabled_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,432,diff_cu_chroma_qp_offset_depth,in,8,1,parent_func
hls_coding_quadtree_hls_dup1,0,1280,dc_tab_ct_depth_p,in,32,1,xmem_dcache_pointer parent_func
#hls_coding_quadtree_hls_dup2,0,0,tid,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup2,0,0,x0,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup2,0,0,y0,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup2,0,0,log2_cb_size,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup2,0,0,cb_depth,in,32,1,apcall_arg
hls_coding_quadtree_hls_dup2,0,300,x1_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,300,x1_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,304,y1_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,304,y1_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,312,log2_cb_size_minus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,312,log2_cb_size_minus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,316,cb_depth_plus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,316,cb_depth_plus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,408,width,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,332,height,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,292,split_cu_flag_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,292,split_cu_flag_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,296,more_data_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,296,more_data_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,1324,rv_hls_coding_unit,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,1236,rv_callback_flag,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,360,log2_ctb_size,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,540,qPy_pred,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,536,qp_y,in,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,40,qp_block_mask_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,40,qp_block_mask_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,308,cb_size_split_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,308,cb_size_split_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,368,log2_min_cb_size,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,392,min_cb_width,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,476,tu_is_cu_qp_delta_coded,out,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,468,tu_cu_qp_delta,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,472,tu_is_cu_chroma_qp_offset_coded,out,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,464,depth,out,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,608,ctb_left_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,604,ctb_up_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_coding_quadtree_hls_dup2,0,448,cu_chroma_qp_offset_enabled_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,432,diff_cu_chroma_qp_offset_depth,in,8,1,parent_func
hls_coding_quadtree_hls_dup2,0,1280,dc_tab_ct_depth_p,in,32,1,xmem_dcache_pointer parent_func
#hls_coding_quadtree_hls_dup3,0,0,tid,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup3,0,0,x0,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup3,0,0,y0,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup3,0,0,log2_cb_size,in,32,1,apcall_arg
#hls_coding_quadtree_hls_dup3,0,0,cb_depth,in,32,1,apcall_arg
hls_coding_quadtree_hls_dup3,0,300,x1_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,300,x1_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,304,y1_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,304,y1_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,312,log2_cb_size_minus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,312,log2_cb_size_minus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,316,cb_depth_plus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,316,cb_depth_plus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,408,width,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,332,height,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,292,split_cu_flag_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,292,split_cu_flag_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,296,more_data_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,296,more_data_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,1324,rv_hls_coding_unit,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,1236,rv_callback_flag,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,360,log2_ctb_size,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,540,qPy_pred,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,536,qp_y,in,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,40,qp_block_mask_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,40,qp_block_mask_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,308,cb_size_split_i,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,308,cb_size_split_o,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,368,log2_min_cb_size,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,392,min_cb_width,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,476,tu_is_cu_qp_delta_coded,out,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,468,tu_cu_qp_delta,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,472,tu_is_cu_chroma_qp_offset_coded,out,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,464,depth,out,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,608,ctb_left_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,604,ctb_up_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_coding_quadtree_hls_dup3,0,448,cu_chroma_qp_offset_enabled_flag,in,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,432,diff_cu_chroma_qp_offset_depth,in,8,1,parent_func
hls_coding_quadtree_hls_dup3,0,1280,dc_tab_ct_depth_p,in,32,1,xmem_dcache_pointer parent_func
#hls_coding_unit_hls,0,0,tid,in,32,1,apcall_arg
#hls_coding_unit_hls,0,0,x0,in,32,1,apcall_arg
#hls_coding_unit_hls,0,0,y0,in,32,1,apcall_arg
#hls_coding_unit_hls,0,0,log2_cb_size,in,32,1,apcall_arg
hls_coding_unit_hls,0,420,loop_filter_disable_flag,in,8,1,parent_func
hls_coding_unit_hls,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_coding_unit_hls,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_coding_unit_hls,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_unit_hls,0,476,tu_is_cu_qp_delta_coded,in,8,1,parent_func
hls_coding_unit_hls,0,572,cu_transquant_bypass_flag_i,in,8,1,parent_func
hls_coding_unit_hls,0,572,cu_transquant_bypass_flag_o,out,8,1,parent_func
hls_coding_unit_hls,0,28,pcm_flag_i,in,1,1,parent_func
hls_coding_unit_hls,0,28,pcm_flag_o,out,1,1,parent_func
hls_coding_unit_hls,0,504,merge_flag,in,8,1,parent_func
hls_coding_unit_hls,0,560,pred_mode_i,in,8,1,parent_func
hls_coding_unit_hls,0,560,pred_mode_o,out,8,1,parent_func
hls_coding_unit_hls,0,564,part_mode_i,in,8,1,parent_func
hls_coding_unit_hls,0,564,part_mode_o,out,8,1,parent_func
hls_coding_unit_hls,0,576,max_trafo_depth,out,8,1,parent_func
hls_coding_unit_hls,0,32,cb_size_i,in,32,1,parent_func
hls_coding_unit_hls,0,32,cb_size_o,out,32,1,parent_func
hls_coding_unit_hls,0,44,idx_i,in,32,1,parent_func
hls_coding_unit_hls,0,44,idx_o,out,32,1,parent_func
hls_coding_unit_hls,0,1164,xm_xBase,out,32,1,parent_func
hls_coding_unit_hls,0,1168,xm_yBase,out,32,1,parent_func
hls_coding_unit_hls,0,1172,xm_cb_xBase,out,32,1,parent_func
hls_coding_unit_hls,0,1176,xm_cb_yBase,out,32,1,parent_func
hls_coding_unit_hls,0,1180,xm_log2_cb_size,out,32,1,parent_func
hls_coding_unit_hls,0,1336,rv_set_deblocking_bypass,in,32,1,parent_func
hls_coding_unit_hls,0,1332,rv_ff_hevc_deblocking_boundary_strengths,in,32,1,parent_func
hls_coding_unit_hls,0,1340,rv_hls_pcm_sample,in,32,1,parent_func
hls_coding_unit_hls,0,1344,rv_hls_prediction_unit,in,32,1,parent_func
hls_coding_unit_hls,0,1348,rv_hls_intra_prediction_unit,in,32,1,parent_func
hls_coding_unit_hls,0,1352,rv_hls_transform_tree,in,32,1,parent_func
hls_coding_unit_hls,0,1236,rv_callback_flag,in,32,1,parent_func
hls_coding_unit_hls,0,36,length_r,out,32,1,parent_func
hls_coding_unit_hls,0,544,xm_x,out,32,1,parent_func
hls_coding_unit_hls,0,548,xm_y,out,32,1,parent_func
hls_coding_unit_hls,1,512,pu_intra_pred_mode_0,out,8,4,(complete partition) parent_func
hls_coding_unit_hls,1,513,pu_intra_pred_mode_1,out,8,4,(complete partition) parent_func
hls_coding_unit_hls,1,514,pu_intra_pred_mode_2,out,8,4,(complete partition) parent_func
hls_coding_unit_hls,1,515,pu_intra_pred_mode_3,out,8,4,(complete partition) parent_func
hls_coding_unit_hls,0,540,qPy_pred,out,32,1,parent_func
hls_coding_unit_hls,0,24,skip_flag_start,out,32,1,parent_func
hls_coding_unit_hls,0,368,log2_min_cb_size,in,32,1,parent_func
hls_coding_unit_hls,0,360,log2_ctb_size,in,32,1,parent_func
hls_coding_unit_hls,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_coding_unit_hls,0,536,qp_y,in,8,1,parent_func
hls_coding_unit_hls,0,440,transquant_bypass_enable_flag,in,8,1,parent_func
hls_coding_unit_hls,0,392,min_cb_width,in,32,1,parent_func
hls_coding_unit_hls,0,568,intra_split_flag,out,8,1,parent_func
hls_coding_unit_hls,0,452,slice_type,in,8,1,parent_func
hls_coding_unit_hls,0,608,ctb_left_flag,in,8,1,parent_func
hls_coding_unit_hls,0,604,ctb_up_flag,in,8,1,parent_func
hls_coding_unit_hls,0,320,amp_enabled_flag,in,8,1,parent_func
hls_coding_unit_hls,0,400,pcm_enabled_flag,in,32,1,parent_func
hls_coding_unit_hls,0,412,log2_min_pcm_cb_size,in,32,1,parent_func
hls_coding_unit_hls,0,416,log2_max_pcm_cb_size,in,32,1,parent_func
hls_coding_unit_hls,0,464,depth,in,32,1,parent_func
hls_coding_unit_hls,0,1288,dc_skip_flag_p,in,32,1,xmem_dcache_pointer parent_func
hls_coding_unit_hls,0,1272,dc_qp_y_tab_p,in,32,1,xmem_dcache_pointer parent_func
hls_coding_unit_hls,0,1280,dc_tab_ct_depth_p,in,32,1,xmem_dcache_pointer parent_func
#hls_coding_unit_hls_dup1,0,0,tid,in,32,1,apcall_arg
#hls_coding_unit_hls_dup1,0,0,x0,in,32,1,apcall_arg
#hls_coding_unit_hls_dup1,0,0,y0,in,32,1,apcall_arg
#hls_coding_unit_hls_dup1,0,0,log2_cb_size,in,32,1,apcall_arg
hls_coding_unit_hls_dup1,0,420,loop_filter_disable_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,476,tu_is_cu_qp_delta_coded,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,572,cu_transquant_bypass_flag_i,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,572,cu_transquant_bypass_flag_o,out,8,1,parent_func
hls_coding_unit_hls_dup1,0,28,pcm_flag_i,in,1,1,parent_func
hls_coding_unit_hls_dup1,0,28,pcm_flag_o,out,1,1,parent_func
hls_coding_unit_hls_dup1,0,504,merge_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,560,pred_mode_i,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,560,pred_mode_o,out,8,1,parent_func
hls_coding_unit_hls_dup1,0,564,part_mode_i,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,564,part_mode_o,out,8,1,parent_func
hls_coding_unit_hls_dup1,0,576,max_trafo_depth,out,8,1,parent_func
hls_coding_unit_hls_dup1,0,32,cb_size_i,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,32,cb_size_o,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,44,idx_i,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,44,idx_o,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,1164,xm_xBase,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,1168,xm_yBase,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,1172,xm_cb_xBase,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,1176,xm_cb_yBase,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,1180,xm_log2_cb_size,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,1336,rv_set_deblocking_bypass,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1332,rv_ff_hevc_deblocking_boundary_strengths,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1340,rv_hls_pcm_sample,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1344,rv_hls_prediction_unit,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1348,rv_hls_intra_prediction_unit,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1352,rv_hls_transform_tree,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1236,rv_callback_flag,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,36,length_r,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,544,xm_x,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,548,xm_y,out,32,1,parent_func
hls_coding_unit_hls_dup1,1,512,pu_intra_pred_mode_0,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup1,1,513,pu_intra_pred_mode_1,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup1,1,514,pu_intra_pred_mode_2,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup1,1,515,pu_intra_pred_mode_3,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup1,0,540,qPy_pred,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,24,skip_flag_start,out,32,1,parent_func
hls_coding_unit_hls_dup1,0,368,log2_min_cb_size,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,360,log2_ctb_size,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,536,qp_y,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,440,transquant_bypass_enable_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,392,min_cb_width,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,568,intra_split_flag,out,8,1,parent_func
hls_coding_unit_hls_dup1,0,452,slice_type,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,608,ctb_left_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,604,ctb_up_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,320,amp_enabled_flag,in,8,1,parent_func
hls_coding_unit_hls_dup1,0,400,pcm_enabled_flag,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,412,log2_min_pcm_cb_size,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,416,log2_max_pcm_cb_size,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,464,depth,in,32,1,parent_func
hls_coding_unit_hls_dup1,0,1288,dc_skip_flag_p,in,32,1,xmem_dcache_pointer parent_func
hls_coding_unit_hls_dup1,0,1272,dc_qp_y_tab_p,in,32,1,xmem_dcache_pointer parent_func
hls_coding_unit_hls_dup1,0,1280,dc_tab_ct_depth_p,in,32,1,xmem_dcache_pointer parent_func
#hls_coding_unit_hls_dup2,0,0,tid,in,32,1,apcall_arg
#hls_coding_unit_hls_dup2,0,0,x0,in,32,1,apcall_arg
#hls_coding_unit_hls_dup2,0,0,y0,in,32,1,apcall_arg
#hls_coding_unit_hls_dup2,0,0,log2_cb_size,in,32,1,apcall_arg
hls_coding_unit_hls_dup2,0,420,loop_filter_disable_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,476,tu_is_cu_qp_delta_coded,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,572,cu_transquant_bypass_flag_i,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,572,cu_transquant_bypass_flag_o,out,8,1,parent_func
hls_coding_unit_hls_dup2,0,28,pcm_flag_i,in,1,1,parent_func
hls_coding_unit_hls_dup2,0,28,pcm_flag_o,out,1,1,parent_func
hls_coding_unit_hls_dup2,0,504,merge_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,560,pred_mode_i,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,560,pred_mode_o,out,8,1,parent_func
hls_coding_unit_hls_dup2,0,564,part_mode_i,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,564,part_mode_o,out,8,1,parent_func
hls_coding_unit_hls_dup2,0,576,max_trafo_depth,out,8,1,parent_func
hls_coding_unit_hls_dup2,0,32,cb_size_i,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,32,cb_size_o,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,44,idx_i,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,44,idx_o,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,1164,xm_xBase,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,1168,xm_yBase,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,1172,xm_cb_xBase,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,1176,xm_cb_yBase,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,1180,xm_log2_cb_size,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,1336,rv_set_deblocking_bypass,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1332,rv_ff_hevc_deblocking_boundary_strengths,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1340,rv_hls_pcm_sample,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1344,rv_hls_prediction_unit,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1348,rv_hls_intra_prediction_unit,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1352,rv_hls_transform_tree,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1236,rv_callback_flag,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,36,length_r,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,544,xm_x,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,548,xm_y,out,32,1,parent_func
hls_coding_unit_hls_dup2,1,512,pu_intra_pred_mode_0,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup2,1,513,pu_intra_pred_mode_1,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup2,1,514,pu_intra_pred_mode_2,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup2,1,515,pu_intra_pred_mode_3,out,8,4,(complete partition) parent_func
hls_coding_unit_hls_dup2,0,540,qPy_pred,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,24,skip_flag_start,out,32,1,parent_func
hls_coding_unit_hls_dup2,0,368,log2_min_cb_size,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,360,log2_ctb_size,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,536,qp_y,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,440,transquant_bypass_enable_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,392,min_cb_width,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,568,intra_split_flag,out,8,1,parent_func
hls_coding_unit_hls_dup2,0,452,slice_type,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,608,ctb_left_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,604,ctb_up_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,320,amp_enabled_flag,in,8,1,parent_func
hls_coding_unit_hls_dup2,0,400,pcm_enabled_flag,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,412,log2_min_pcm_cb_size,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,416,log2_max_pcm_cb_size,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,464,depth,in,32,1,parent_func
hls_coding_unit_hls_dup2,0,1288,dc_skip_flag_p,in,32,1,xmem_dcache_pointer parent_func
hls_coding_unit_hls_dup2,0,1272,dc_qp_y_tab_p,in,32,1,xmem_dcache_pointer parent_func
hls_coding_unit_hls_dup2,0,1280,dc_tab_ct_depth_p,in,32,1,xmem_dcache_pointer parent_func
#hls_coding_unit_hls_dup3,0,0,tid,in,32,1,apcall_arg
#hls_coding_unit_hls_dup3,0,0,x0,in,32,1,apcall_arg
#hls_coding_unit_hls_dup3,0,0,y0,in,32,1,apcall_arg
#hls_coding_unit_hls_dup3,0,0,log2_cb_size,in,32,1,apcall_arg
hls_coding_unit_hls_dup3,0,420,loop_filter_disable_flag,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_coding_unit_hls_dup3,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,476,tu_is_cu_qp_delta_coded,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,572,cu_transquant_bypass_flag_i,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,572,cu_transquant_bypass_flag_o,out,8,1,parent_func
hls_coding_unit_hls_dup3,0,28,pcm_flag_i,in,1,1,parent_func
hls_coding_unit_hls_dup3,0,28,pcm_flag_o,out,1,1,parent_func
hls_coding_unit_hls_dup3,0,504,merge_flag,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,560,pred_mode_i,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,560,pred_mode_o,out,8,1,parent_func
hls_coding_unit_hls_dup3,0,564,part_mode_i,in,8,1,parent_func
hls_coding_unit_hls_dup3,0,564,part_mode_o,out,8,1,parent_func
hls_coding_unit_hls_dup3,0,576,max_trafo_depth,out,8,1,parent_func
hls_coding_unit_hls_dup3,0,32,cb_size_i,in,32,1,parent_func
hls_coding_unit_hls_dup3,0,32,cb_size_o,out,32,1,parent_func
